Date,Difficulty,Category,Word
2023-09-12,Hard,INSIDE INFO,SCOOP
2023-09-12,Hard,INSIDE INFO,SKINNY
2023-09-11,Easiest,HALLOWEEN DECORATIONS,BAT
2023-09-11,Easiest,HALLOWEEN DECORATIONS,COBWEB
2023-09-11,Easiest,HALLOWEEN DECORATIONS,PUMPKIN
2023-09-11,Easiest,HALLOWEEN DECORATIONS,TOMBSTONE
2023-09-11,Easy,TV SHOWS,24
2023-09-11,Easy,TV SHOWS,BONES
2023-09-11,Easy,TV SHOWS,FIREFLY
2023-09-11,Easy,TV SHOWS,WEEDS
2023-09-11,Medium,SLOT MACHINE SYMBOLS,7
2023-09-11,Medium,SLOT MACHINE SYMBOLS,BAR
2023-09-11,Medium,SLOT MACHINE SYMBOLS,BELL
2023-09-11,Medium,SLOT MACHINE SYMBOLS,CHERRY
2023-09-11,Hard,NUMBERS IN BOOK TITLES,22
2023-09-11,Hard,NUMBERS IN BOOK TITLES,451
2023-09-11,Hard,NUMBERS IN BOOK TITLES,2001
2023-09-11,Hard,NUMBERS IN BOOK TITLES,20
2023-09-10,Easiest,AMAZON ANIMALS,ANACONDA
2023-09-10,Easiest,AMAZON ANIMALS,CAPYBARA
2023-09-10,Easiest,AMAZON ANIMALS,JAGUAR
2023-09-10,Easiest,AMAZON ANIMALS,TOUCAN
2023-09-10,Easy,LOWEST POINT,BASE
2023-09-10,Easy,LOWEST POINT,BOTTOM
2023-09-10,Easy,LOWEST POINT,FOOT
2023-09-10,Easy,LOWEST POINT,FOUNDATION
2023-09-10,Medium,MUSICALS,COMPANY
2023-09-10,Medium,MUSICALS,GREASE
2023-09-10,Medium,MUSICALS,HAIR
2023-09-10,Medium,MUSICALS,RENT
2023-09-10,Hard,SEA ___,CHANGE
2023-09-10,Hard,SEA ___,CUCUMBER
2023-09-10,Hard,SEA ___,LEGS
2023-09-10,Hard,SEA ___,LION
2023-09-09,Easiest,BASEBALL CALLS,BALL
2023-09-09,Easiest,BASEBALL CALLS,OUT
2023-09-09,Easiest,BASEBALL CALLS,SAFE
2023-09-09,Easiest,BASEBALL CALLS,STRIKE
2023-09-09,Easy,HEAT SOURCES,FORGE
2023-09-09,Easy,HEAT SOURCES,FURNACE
2023-09-09,Easy,HEAT SOURCES,KILN
2023-09-09,Easy,HEAT SOURCES,OVEN
2023-09-09,Medium,FISH THAT ARE VERBS,CARP
2023-09-09,Medium,FISH THAT ARE VERBS,CATFISH
2023-09-09,Medium,FISH THAT ARE VERBS,FLOUNDER
2023-09-09,Medium,FISH THAT ARE VERBS,SMELT
2023-09-09,Hard,SILENT “L”,COLONEL
2023-09-09,Hard,SILENT “L”,SALMON
2023-09-09,Hard,SILENT “L”,WALK
2023-09-09,Hard,SILENT “L”,YOLK
2023-09-08,Easiest,INHERENT NATURE,ESSENCE
2023-09-08,Easiest,INHERENT NATURE,HEART
2023-09-08,Easiest,INHERENT NATURE,SPIRIT
2023-09-08,Easiest,INHERENT NATURE,SOUL
2023-09-08,Easy,FERMENETED ALCOHOLIC BEVERAGES,CIDER
2023-09-08,Easy,FERMENETED ALCOHOLIC BEVERAGES,PORT
2023-09-08,Easy,FERMENETED ALCOHOLIC BEVERAGES,SAKE
2023-09-08,Easy,FERMENETED ALCOHOLIC BEVERAGES,STOUT
2023-09-08,Medium,PIXAR MOVIES,BRAVE
2023-09-08,Medium,PIXAR MOVIES,CARS
2023-09-08,Medium,PIXAR MOVIES,COCO
2023-09-08,Medium,PIXAR MOVIES,UP
2023-09-08,Hard,___ TAPE,DEMO
2023-09-08,Hard,___ TAPE,RED
2023-09-08,Hard,___ TAPE,SCOTCH
2023-09-08,Hard,___ TAPE,TICKER
2023-09-07,Easiest,ROCKY HORROR PICTURE SHOW,HORROR
2023-09-07,Easiest,ROCKY HORROR PICTURE SHOW,PICTURE
2023-09-07,Easiest,ROCKY HORROR PICTURE SHOW,ROCKY
2023-09-07,Easiest,ROCKY HORROR PICTURE SHOW,SHOW
2023-09-07,Easy,WHO FRAMED ROGER RABBIT,FRAMED
2023-09-07,Easy,WHO FRAMED ROGER RABBIT,RABBIT
2023-09-07,Easy,WHO FRAMED ROGER RABBIT,ROGER
2023-09-07,Easy,WHO FRAMED ROGER RABBIT,WHO
2023-09-07,Medium,WHEN HARRY MET SALLY,HARRY
2023-09-07,Medium,WHEN HARRY MET SALLY,MET
2023-09-07,Medium,WHEN HARRY MET SALLY,SALLY
2023-09-07,Medium,WHEN HARRY MET SALLY,WHEN
2023-09-07,Hard,MAD MAX FURY ROAD,FURY
2023-09-07,Hard,MAD MAX FURY ROAD,MAD
2023-09-07,Hard,MAD MAX FURY ROAD,MAX
2023-09-07,Hard,MAD MAX FURY ROAD,ROAD
2023-09-06,Easiest,CREATURES IN FOLKLORE,GNOME
2023-09-06,Easiest,CREATURES IN FOLKLORE,GOBLIN
2023-09-06,Easiest,CREATURES IN FOLKLORE,OGRE
2023-09-06,Easiest,CREATURES IN FOLKLORE,TROLL
2023-09-06,Easy,FLOWER PARTS,BUD
2023-09-06,Easy,FLOWER PARTS,LEAF
2023-09-06,Easy,FLOWER PARTS,PETAL
2023-09-06,Easy,FLOWER PARTS,STALK
2023-09-06,Medium,ONE INVOLVED IN ESPIONAGE,AGENT
2023-09-06,Medium,ONE INVOLVED IN ESPIONAGE,MOLE
2023-09-06,Medium,ONE INVOLVED IN ESPIONAGE,PLANT
2023-09-06,Medium,ONE INVOLVED IN ESPIONAGE,SPY
2023-09-06,Hard,CHINESE ZODIAC ANIMALS,DRAGON
2023-09-06,Hard,CHINESE ZODIAC ANIMALS,HORSE
2023-09-06,Hard,CHINESE ZODIAC ANIMALS,RABBIT
2023-09-06,Hard,CHINESE ZODIAC ANIMALS,TIGER
2023-09-05,Easiest,INFORMATION DISPLAYS,CHART
2023-09-05,Easiest,INFORMATION DISPLAYS,DIAGRAM
2023-09-05,Easiest,INFORMATION DISPLAYS,GRAPH
2023-09-05,Easiest,INFORMATION DISPLAYS,MAP
2023-09-05,Easy,ADDITIONAL BENEFIT,BONUS
2023-09-05,Easy,ADDITIONAL BENEFIT,EXTRA
2023-09-05,Easy,ADDITIONAL BENEFIT,ICING
2023-09-05,Easy,ADDITIONAL BENEFIT,PERK
2023-09-05,Medium,THANKSGIVING FOOD,GRAVY
2023-09-05,Medium,THANKSGIVING FOOD,PIE
2023-09-05,Medium,THANKSGIVING FOOD,STUFFING
2023-09-05,Medium,THANKSGIVING FOOD,TURKEY
2023-09-05,Hard,SONG TITLES WITH PARENTHESES,I RAN
2023-09-05,Hard,SONG TITLES WITH PARENTHESES,ISTANBUL
2023-09-05,Hard,SONG TITLES WITH PARENTHESES,MONTERO
2023-09-05,Hard,SONG TITLES WITH PARENTHESES,SATISFACTION
2023-09-04,Easiest,PAINTING ACCESSORIES,BRUSH
2023-09-04,Easiest,PAINTING ACCESSORIES,CANVAS
2023-09-04,Easiest,PAINTING ACCESSORIES,EASEL
2023-09-04,Easiest,PAINTING ACCESSORIES,PALETTE
2023-09-04,Easy,AUTOMATIC TRANSMISSION SETTINGS,DRIVE
2023-09-04,Easy,AUTOMATIC TRANSMISSION SETTINGS,NEUTRAL
2023-09-04,Easy,AUTOMATIC TRANSMISSION SETTINGS,PARK
2023-09-04,Easy,AUTOMATIC TRANSMISSION SETTINGS,REVERSE
2023-09-04,Medium,THINGS WITH TEETH,COMB
2023-09-04,Medium,THINGS WITH TEETH,GEAR
2023-09-04,Medium,THINGS WITH TEETH,SAW
2023-09-04,Medium,THINGS WITH TEETH,ZIPPER
2023-09-04,Hard,___ CHAIR,FIRST
2023-09-04,Hard,___ CHAIR,FOLDING
2023-09-04,Hard,___ CHAIR,HIGH
2023-09-04,Hard,___ CHAIR,LAWN
2023-09-03,Easiest,FEMALE ANIMALS,COW
2023-09-03,Easiest,FEMALE ANIMALS,DOE
2023-09-03,Easiest,FEMALE ANIMALS,HEN
2023-09-03,Easiest,FEMALE ANIMALS,MARE
2023-09-03,Easy,PRONOUNS,I
2023-09-03,Easy,PRONOUNS,IT
2023-09-03,Easy,PRONOUNS,THEY
2023-09-03,Easy,PRONOUNS,WE
2023-09-03,Medium,ROMAN NUMERALS,D
2023-09-03,Medium,ROMAN NUMERALS,L
2023-09-03,Medium,ROMAN NUMERALS,M
2023-09-03,Medium,ROMAN NUMERALS,V
2023-09-03,Hard,HOMOPHONES,EWE
2023-09-03,Hard,HOMOPHONES,U
2023-09-03,Hard,HOMOPHONES,YEW
2023-09-03,Hard,HOMOPHONES,YOU
2023-09-02,Easiest,AU NATUREL,BARE
2023-09-02,Easiest,AU NATUREL,NAKED
2023-09-02,Easiest,AU NATUREL,NUDE
2023-09-02,Easiest,AU NATUREL,UNCLAD
2023-09-02,Easy,BAKED GOODS,BUN
2023-09-02,Easy,BAKED GOODS,DANISH
2023-09-02,Easy,BAKED GOODS,MUFFIN
2023-09-02,Easy,BAKED GOODS,TURNOVER
2023-09-02,Medium,AMERICAN FOOTBALL ACTIONS,FUMBLE
2023-09-02,Medium,AMERICAN FOOTBALL ACTIONS,PUNT
2023-09-02,Medium,AMERICAN FOOTBALL ACTIONS,SACK
2023-09-02,Medium,AMERICAN FOOTBALL ACTIONS,SNAP
2023-09-02,Hard,MANICURE STEPS,BUFF
2023-09-02,Hard,MANICURE STEPS,CLIP
2023-09-02,Hard,MANICURE STEPS,FILE
2023-09-02,Hard,MANICURE STEPS,POLISH
2023-09-01,Easiest,DRINK VESSELS,GOBLET
2023-09-01,Easiest,DRINK VESSELS,SNIFTER
2023-09-01,Easiest,DRINK VESSELS,TUMBLER
2023-09-01,Easiest,DRINK VESSELS,STEIN
2023-09-01,Easy,WOODWINDS,CLARINET
2023-09-01,Easy,WOODWINDS,FLUTE
2023-09-01,Easy,WOODWINDS,OBOE
2023-09-01,Easy,WOODWINDS,SAXOPHONE
2023-09-01,Medium,AMERICAN POETS,BISHOP
2023-09-01,Medium,AMERICAN POETS,FROST
2023-09-01,Medium,AMERICAN POETS,OLDS
2023-09-01,Medium,AMERICAN POETS,POUND
2023-09-01,Hard,CONSECUTIVE DOUBLE LETTERS,BALLOON
2023-09-01,Hard,CONSECUTIVE DOUBLE LETTERS,BASSOON
2023-09-01,Hard,CONSECUTIVE DOUBLE LETTERS,COFFEE
2023-09-01,Hard,CONSECUTIVE DOUBLE LETTERS,FRICASSEE
2023-08-31,Easiest,APPETIZER UNIT,FRY
2023-08-31,Easiest,APPETIZER UNIT,NACHO
2023-08-31,Easiest,APPETIZER UNIT,POPPER
2023-08-31,Easiest,APPETIZER UNIT,WING
2023-08-31,Easy,RESPONSE TO A CORRECT ANSWER,BINGO
2023-08-31,Easy,RESPONSE TO A CORRECT ANSWER,CORRECT
2023-08-31,Easy,RESPONSE TO A CORRECT ANSWER,RIGHT
2023-08-31,Easy,RESPONSE TO A CORRECT ANSWER,YES
2023-08-31,Medium,MAR,CHIP
2023-08-31,Medium,MAR,DING
2023-08-31,Medium,MAR,NICK
2023-08-31,Medium,MAR,SCRATCH
2023-08-31,Hard,___JACK,APPLE
2023-08-31,Hard,___JACK,CRACKER
2023-08-31,Hard,___JACK,FLAP
2023-08-31,Hard,___JACK,LUMBER
2023-08-30,Easiest,PLAYGROUND FIXTURES,SANDBOX
2023-08-30,Easiest,PLAYGROUND FIXTURES,SEESAW
2023-08-30,Easiest,PLAYGROUND FIXTURES,SLIDE
2023-08-30,Easiest,PLAYGROUND FIXTURES,SWING
2023-08-30,Medium,EGYPTIAN SYMBOLS,ANKH
2023-08-30,Medium,EGYPTIAN SYMBOLS,CROOK
2023-08-30,Medium,EGYPTIAN SYMBOLS,EYE
2023-08-30,Medium,EGYPTIAN SYMBOLS,SCARAB
2023-08-30,Hard,FONTS,COURIER
2023-08-30,Hard,FONTS,IMPACT
2023-08-30,Hard,FONTS,PAPYRUS
2023-08-30,Hard,FONTS,TIMES
2023-08-29,Easiest,DEPART QUICKLY,BOOK
2023-08-29,Easiest,DEPART QUICKLY,BOUNCE
2023-08-29,Easiest,DEPART QUICKLY,RUN
2023-08-29,Easiest,DEPART QUICKLY,SPLIT
2023-08-29,Easy,ANIMALS THAT END WITH “X”,FOX
2023-08-29,Easy,ANIMALS THAT END WITH “X”,IBEX
2023-08-29,Easy,ANIMALS THAT END WITH “X”,LYNX
2023-08-29,Easy,ANIMALS THAT END WITH “X”,ORYX
2023-08-29,Medium,SHADES OF BLACK,EBONY
2023-08-29,Medium,SHADES OF BLACK,JET
2023-08-29,Medium,SHADES OF BLACK,ONYX
2023-08-29,Medium,SHADES OF BLACK,RAVEN
2023-08-29,Hard,WORDS BEFORE DAYS OF THE WEEK,ASH
2023-08-29,Hard,WORDS BEFORE DAYS OF THE WEEK,BLACK
2023-08-29,Hard,WORDS BEFORE DAYS OF THE WEEK,CYBER
2023-08-29,Hard,WORDS BEFORE DAYS OF THE WEEK,FAT
2023-08-28,Easiest,STATES OF ELATION,BLISS
2023-08-28,Easiest,STATES OF ELATION,CLOUD NINE
2023-08-28,Easiest,STATES OF ELATION,HEAVEN
2023-08-28,Easiest,STATES OF ELATION,PARADISE
2023-08-28,Easy,SCAM,CON
2023-08-28,Easy,SCAM,FAST ONE
2023-08-28,Easy,SCAM,HUSTLE
2023-08-28,Easy,SCAM,RACKET
2023-08-28,Medium,GREETING GESTURES,HIGH FIVE
2023-08-28,Medium,GREETING GESTURES,HUG
2023-08-28,Medium,GREETING GESTURES,SHAKE
2023-08-28,Medium,GREETING GESTURES,WAVE
2023-08-28,Hard,___ LIST,BUCKET
2023-08-28,Hard,___ LIST,GUEST
2023-08-28,Hard,___ LIST,TOP TEN
2023-08-28,Hard,___ LIST,WISH
2023-08-27,Easiest,PIECES OF CHICKEN,BREAST
2023-08-27,Easiest,PIECES OF CHICKEN,DRUMSTICK
2023-08-27,Easiest,PIECES OF CHICKEN,TENDER
2023-08-27,Easiest,PIECES OF CHICKEN,WING
2023-08-27,Easy,GOLF TERMS,DRIVER
2023-08-27,Easy,GOLF TERMS,EAGLE
2023-08-27,Easy,GOLF TERMS,HOLE
2023-08-27,Easy,GOLF TERMS,STROKE
2023-08-27,Medium,DRUM SET COMPONENTS,CYMBAL
2023-08-27,Medium,DRUM SET COMPONENTS,KICK
2023-08-27,Medium,DRUM SET COMPONENTS,SNARE
2023-08-27,Medium,DRUM SET COMPONENTS,TOM
2023-08-27,Hard,ASSOCIATED WITH “CRAWL”,INFANT
2023-08-27,Hard,ASSOCIATED WITH “CRAWL”,PUB
2023-08-27,Hard,ASSOCIATED WITH “CRAWL”,SWIMMING
2023-08-27,Hard,ASSOCIATED WITH “CRAWL”,TICKER
2023-08-26,Easiest,BOARD GAMES,RISK
2023-08-26,Easiest,BOARD GAMES,SORRY
2023-08-26,Easiest,BOARD GAMES,TABOO
2023-08-26,Easiest,BOARD GAMES,TROUBLE
2023-08-26,Easy,NEWSPAPER SECTIONS,BUSINESS
2023-08-26,Easy,NEWSPAPER SECTIONS,NATIONAL
2023-08-26,Easy,NEWSPAPER SECTIONS,OPINION
2023-08-26,Easy,NEWSPAPER SECTIONS,STYLE
2023-08-26,Medium,FIGURES IN GREEK MYTH,ATLAS
2023-08-26,Medium,FIGURES IN GREEK MYTH,HERMES
2023-08-26,Medium,FIGURES IN GREEK MYTH,NIKE
2023-08-26,Medium,FIGURES IN GREEK MYTH,PARIS
2023-08-26,Hard,FIRST WORDS IN RAPPERS' NAMES,FOXY
2023-08-26,Hard,FIRST WORDS IN RAPPERS' NAMES,GUCCI
2023-08-26,Hard,FIRST WORDS IN RAPPERS' NAMES,KILLER
2023-08-26,Hard,FIRST WORDS IN RAPPERS' NAMES,NOTORIOUS
2023-08-25,Easiest,SOCIAL GATHERING,BASH
2023-08-25,Easiest,SOCIAL GATHERING,BLOWOUT
2023-08-25,Easiest,SOCIAL GATHERING,PARTY
2023-08-25,Easiest,SOCIAL GATHERING,SHINDIG
2023-08-25,Easy,FOUND IN A KITCHEN,COUNTER
2023-08-25,Easy,FOUND IN A KITCHEN,MIXER
2023-08-25,Easy,FOUND IN A KITCHEN,RANGE
2023-08-25,Easy,FOUND IN A KITCHEN,SINK
2023-08-25,Medium,“PINOCCHIO” FIGURES,CRICKET
2023-08-25,Medium,“PINOCCHIO” FIGURES,PUPPET
2023-08-25,Medium,“PINOCCHIO” FIGURES,WHALE
2023-08-25,Medium,“PINOCCHIO” FIGURES,WOODCARVER
2023-08-25,Hard,EASTER ___,BUNNY
2023-08-25,Hard,EASTER ___,EGG
2023-08-25,Hard,EASTER ___,ISLAND
2023-08-25,Hard,EASTER ___,SUNDAY
2023-08-24,Easiest,EXTINCT ANIMALS,DODO
2023-08-24,Easiest,EXTINCT ANIMALS,MAMMOTH
2023-08-24,Easiest,EXTINCT ANIMALS,MASTODON
2023-08-24,Easiest,EXTINCT ANIMALS,TRILOBITE
2023-08-24,Easy,FAILURES,BUSTS
2023-08-24,Easy,FAILURES,FLOPS
2023-08-24,Easy,FAILURES,MISSES
2023-08-24,Easy,FAILURES,TURKEYS
2023-08-24,Medium,SLANG FOR CLOTHES,DUDS
2023-08-24,Medium,SLANG FOR CLOTHES,GETUP
2023-08-24,Medium,SLANG FOR CLOTHES,OUTFIT
2023-08-24,Medium,SLANG FOR CLOTHES,THREADS
2023-08-24,Hard,KISS,PECK
2023-08-24,Hard,KISS,SMACK
2023-08-24,Hard,KISS,SMOOCH
2023-08-24,Hard,KISS,X
2023-08-23,Easiest,FACIAL HAIR,BEARD
2023-08-23,Easiest,FACIAL HAIR,GOATEE
2023-08-23,Easiest,FACIAL HAIR,MUSTACHE
2023-08-23,Easiest,FACIAL HAIR,STUBBLE
2023-08-23,Easy,BIKE PARTS,GEAR
2023-08-23,Easy,BIKE PARTS,HANDLEBAR
2023-08-23,Easy,BIKE PARTS,PEDAL
2023-08-23,Easy,BIKE PARTS,WHEEL
2023-08-23,Medium,PURSUE,DOG
2023-08-23,Medium,PURSUE,FOLLOW
2023-08-23,Medium,PURSUE,TAIL
2023-08-23,Medium,PURSUE,TRACK
2023-08-23,Hard,THINGS THAT ARE CAST,DOUBT
2023-08-23,Hard,THINGS THAT ARE CAST,MOVIE
2023-08-23,Hard,THINGS THAT ARE CAST,SHADOW
2023-08-23,Hard,THINGS THAT ARE CAST,VOTE
2023-08-22,Easiest,PERFORMING ARTISTS,ACTOR
2023-08-22,Easiest,PERFORMING ARTISTS,DANCER
2023-08-22,Easiest,PERFORMING ARTISTS,SINGER
2023-08-22,Easiest,PERFORMING ARTISTS,STAND
2023-08-22,Easiest,PERFORMING ARTISTS,UP
2023-08-22,Easy,SANTA'S REINDEER,COMET
2023-08-22,Easy,SANTA'S REINDEER,CUPID
2023-08-22,Easy,SANTA'S REINDEER,DASHER
2023-08-22,Easy,SANTA'S REINDEER,VIXEN
2023-08-22,Medium,SEEN ON VALENTINE'S DAY,CARD
2023-08-22,Medium,SEEN ON VALENTINE'S DAY,CHOCOLATE
2023-08-22,Medium,SEEN ON VALENTINE'S DAY,HEART
2023-08-22,Medium,SEEN ON VALENTINE'S DAY,ROSE
2023-08-22,Hard,BAD ___ MOVIES",BOYS
2023-08-22,Hard,BAD ___ MOVIES",LIEUTENANT
2023-08-22,Hard,BAD ___ MOVIES",SANTA
2023-08-22,Hard,BAD ___ MOVIES",TASTE
2023-08-21,Easiest,U.S. MOUNTAIN STATES,ARIZONA
2023-08-21,Easiest,U.S. MOUNTAIN STATES,COLORADO
2023-08-21,Easiest,U.S. MOUNTAIN STATES,NEVADA
2023-08-21,Easiest,U.S. MOUNTAIN STATES,UTAH
2023-08-21,Easy,SODA BRANDS,CRUSH
2023-08-21,Easy,SODA BRANDS,MUG
2023-08-21,Easy,SODA BRANDS,SPRITE
2023-08-21,Easy,SODA BRANDS,SQUIRT
2023-08-21,Medium,CLASSIC ROCK BANDS,GENESIS
2023-08-21,Medium,CLASSIC ROCK BANDS,KANSAS
2023-08-21,Medium,CLASSIC ROCK BANDS,RUSH
2023-08-21,Medium,CLASSIC ROCK BANDS,YES
2023-08-21,Hard,TONY ___,HAWK
2023-08-21,Hard,TONY ___,MONTANA
2023-08-21,Hard,TONY ___,SOPRANO
2023-08-21,Hard,TONY ___,STARK
2023-08-20,Easiest,CAMPING SUPPLIES,COOLER
2023-08-20,Easiest,CAMPING SUPPLIES,LANTERN
2023-08-20,Easiest,CAMPING SUPPLIES,SLEEPING BAG
2023-08-20,Easiest,CAMPING SUPPLIES,TENT
2023-08-20,Easy,INSULT,BARB
2023-08-20,Easy,INSULT,DIG
2023-08-20,Easy,INSULT,DISS
2023-08-20,Easy,INSULT,JAB
2023-08-20,Medium,TINY,MINUTE
2023-08-20,Medium,TINY,SLIGHT
2023-08-20,Medium,TINY,SMALL
2023-08-20,Medium,TINY,WEE
2023-08-20,Hard,HAPPY ___,CAMPER
2023-08-20,Hard,HAPPY ___,HOUR
2023-08-20,Hard,HAPPY ___,MEAL
2023-08-20,Hard,HAPPY ___,MEDIUM
2023-08-19,Easiest,FRIEND,BUD
2023-08-19,Easiest,FRIEND,CHUM
2023-08-19,Easiest,FRIEND,MATE
2023-08-19,Easiest,FRIEND,PAL
2023-08-19,Easy,COOKWEAR,CROCK
2023-08-19,Easy,COOKWEAR,POT
2023-08-19,Easy,COOKWEAR,SKILLET
2023-08-19,Easy,COOKWEAR,WOK
2023-08-19,Medium,SHOES,CLOG
2023-08-19,Medium,SHOES,PUMP
2023-08-19,Medium,SHOES,SLIDE
2023-08-19,Medium,SHOES,WEDGE
2023-08-19,Hard,SLANG FOR CANNABIS,GRASS
2023-08-19,Hard,SLANG FOR CANNABIS,HERB
2023-08-19,Hard,SLANG FOR CANNABIS,MARY JANE
2023-08-19,Hard,SLANG FOR CANNABIS,WEED
2023-08-18,Easiest,UNITS OF VOLUME,CUP
2023-08-18,Easiest,UNITS OF VOLUME,GALLON
2023-08-18,Easiest,UNITS OF VOLUME,PINT
2023-08-18,Easiest,UNITS OF VOLUME,QUART
2023-08-18,Easy,EXTREMELY,AWFUL
2023-08-18,Easy,EXTREMELY,QUITE
2023-08-18,Easy,EXTREMELY,SUPER
2023-08-18,Easy,EXTREMELY,VERY
2023-08-18,Medium,WORLD CURRENCIES,RAND
2023-08-18,Medium,WORLD CURRENCIES,REAL
2023-08-18,Medium,WORLD CURRENCIES,STERLING
2023-08-18,Medium,WORLD CURRENCIES,WON
2023-08-18,Hard,___ CAKE,CARROT
2023-08-18,Hard,___ CAKE,COFFEE
2023-08-18,Hard,___ CAKE,POUND
2023-08-18,Hard,___ CAKE,SPONGE
2023-08-17,Easiest,DESSERTS,CAKE
2023-08-17,Easiest,DESSERTS,COBBLER
2023-08-17,Easiest,DESSERTS,PIE
2023-08-17,Easiest,DESSERTS,TART
2023-08-17,Easy,OCCUPATIONAL SURNAMES,FISHER
2023-08-17,Easy,OCCUPATIONAL SURNAMES,MASON
2023-08-17,Easy,OCCUPATIONAL SURNAMES,MILLER
2023-08-17,Easy,OCCUPATIONAL SURNAMES,SMITH
2023-08-17,Medium,ALTER DECEPTIVELY,DISTORT
2023-08-17,Medium,ALTER DECEPTIVELY,DOCTOR
2023-08-17,Medium,ALTER DECEPTIVELY,FUDGE
2023-08-17,Medium,ALTER DECEPTIVELY,TWIST
2023-08-17,Hard,SQUARE ___,DANCE
2023-08-17,Hard,SQUARE ___,MEAL
2023-08-17,Hard,SQUARE ___,ONE
2023-08-17,Hard,SQUARE ___,ROOT
2023-08-16,Easiest,TIME PERIODS,CENTURY
2023-08-16,Easiest,TIME PERIODS,DECADE
2023-08-16,Easiest,TIME PERIODS,MILLENNIUM
2023-08-16,Easiest,TIME PERIODS,YEAR
2023-08-16,Easy,BREAKFAST FOODS,CEREAL
2023-08-16,Easy,BREAKFAST FOODS,OMELET
2023-08-16,Easy,BREAKFAST FOODS,PANCAKE
2023-08-16,Easy,BREAKFAST FOODS,WAFFLE
2023-08-16,Medium,PAINTERS,BACON
2023-08-16,Medium,PAINTERS,CLOSE
2023-08-16,Medium,PAINTERS,MUNCH
2023-08-16,Medium,PAINTERS,WHISTLER
2023-08-16,Hard,ONE IN A DOZEN,EGG
2023-08-16,Hard,ONE IN A DOZEN,JUROR
2023-08-16,Hard,ONE IN A DOZEN,MONTH
2023-08-16,Hard,ONE IN A DOZEN,ROSE
2023-08-15,Easy,ENERGY,JUICE
2023-08-15,Easy,ENERGY,SPIRIT
2023-08-15,Easy,ENERGY,STEAM
2023-08-15,Easy,ENERGY,VIGOR
2023-08-15,Medium,CLASSICAL ELEMENTS,AIR
2023-08-15,Medium,CLASSICAL ELEMENTS,EARTH
2023-08-15,Medium,CLASSICAL ELEMENTS,FIRE
2023-08-15,Medium,CLASSICAL ELEMENTS,WATER
2023-08-15,Hard,THINGS WITH RINGS,CIRCUS
2023-08-15,Hard,THINGS WITH RINGS,SATURN
2023-08-15,Hard,THINGS WITH RINGS,TREE
2023-08-15,Hard,THINGS WITH RINGS,WEDDING
2023-08-14,Easiest,CLASSIC DOG NAMES,FIDO
2023-08-14,Easiest,CLASSIC DOG NAMES,LUCKY
2023-08-14,Easiest,CLASSIC DOG NAMES,ROVER
2023-08-14,Easiest,CLASSIC DOG NAMES,SPOT
2023-08-14,Easy,PERCEIVE,CATCH
2023-08-14,Easy,PERCEIVE,NOTICE
2023-08-14,Easy,PERCEIVE,OBSERVE
2023-08-14,Easy,PERCEIVE,SEE
2023-08-14,Medium,FISHING TERMS,BAIT
2023-08-14,Medium,FISHING TERMS,CHUM
2023-08-14,Medium,FISHING TERMS,FLY
2023-08-14,Medium,FISHING TERMS,SINKER
2023-08-14,Hard,T-___,BONE
2023-08-14,Hard,T-___,REX
2023-08-14,Hard,T-___,SHIRT
2023-08-14,Hard,T-___,STORM
2023-08-13,Easiest,FASTENING VERBS,BUCKLE
2023-08-13,Easiest,FASTENING VERBS,BUTTON
2023-08-13,Easiest,FASTENING VERBS,SNAP
2023-08-13,Easiest,FASTENING VERBS,ZIP
2023-08-13,Easy,SLANG FOR ZERO,JACK
2023-08-13,Easy,SLANG FOR ZERO,NADA
2023-08-13,Easy,SLANG FOR ZERO,NOTHING
2023-08-13,Easy,SLANG FOR ZERO,SQUAT
2023-08-13,Medium,GYM EXERCISES,CURL
2023-08-13,Medium,GYM EXERCISES,LUNGE
2023-08-13,Medium,GYM EXERCISES,PLANK
2023-08-13,Medium,GYM EXERCISES,PRESS
2023-08-13,Hard,CAPTAINS,CRUNCH
2023-08-13,Hard,CAPTAINS,KANGAROO
2023-08-13,Hard,CAPTAINS,OBVIOUS
2023-08-13,Hard,CAPTAINS,PLANET
2023-08-12,Easiest,STATE ABBREVIATIONS,CO
2023-08-12,Easiest,STATE ABBREVIATIONS,MA
2023-08-12,Easiest,STATE ABBREVIATIONS,ME
2023-08-12,Easiest,STATE ABBREVIATIONS,PA
2023-08-12,Easy,MUSICAL NOTES,DO
2023-08-12,Easy,MUSICAL NOTES,FA
2023-08-12,Easy,MUSICAL NOTES,LA
2023-08-12,Easy,MUSICAL NOTES,TI
2023-08-12,Medium,GREEK LETTERS,MU
2023-08-12,Medium,GREEK LETTERS,NU
2023-08-12,Medium,GREEK LETTERS,PI
2023-08-12,Medium,GREEK LETTERS,XI
2023-08-12,Hard,PERIODIC TABLE SYMBOLS,FE
2023-08-12,Hard,PERIODIC TABLE SYMBOLS,HE
2023-08-12,Hard,PERIODIC TABLE SYMBOLS,NA
2023-08-12,Hard,PERIODIC TABLE SYMBOLS,NI
2023-08-11,Easiest,THEORETICAL PHYSICISTS,EINSTEIN
2023-08-11,Easiest,THEORETICAL PHYSICISTS,FEYNMAN
2023-08-11,Easiest,THEORETICAL PHYSICISTS,HAWKING
2023-08-11,Easiest,THEORETICAL PHYSICISTS,OPPENHEIMER
2023-08-11,Easy,TALENT,FACULTY
